episode,episode_reward,loss,avg_reward_100,max_reward,episode_steps,timestamp
3388,16.000,-0.225143,15.930,16.000,625,2026-03-17T20:50:33.114770
3389,16.000,-0.225080,15.930,16.000,625,2026-03-17T20:50:33.203871
3390,16.000,-0.224708,15.930,16.000,625,2026-03-17T20:50:33.285171
3391,16.000,-0.224913,15.930,16.000,625,2026-03-17T20:50:33.372571
3392,16.000,-0.225250,15.930,16.000,625,2026-03-17T20:50:33.444271
3393,16.000,-0.225633,15.930,16.000,625,2026-03-17T20:50:33.524196
3394,16.000,-0.224951,15.930,16.000,625,2026-03-17T20:50:33.605090
3395,16.000,-0.224862,15.930,16.000,625,2026-03-17T20:50:33.702370
3396,16.000,-0.225201,15.930,16.000,625,2026-03-17T20:50:33.782448
3397,16.000,-0.224848,15.930,16.000,625,2026-03-17T20:50:33.857796
3398,16.000,-0.225738,15.930,16.000,625,2026-03-17T20:50:33.938552
3399,16.000,-0.224702,15.930,16.000,625,2026-03-17T20:50:34.031348
3400,16.000,-0.224387,15.930,16.000,625,2026-03-17T20:50:34.111325
3401,16.000,-0.224820,15.930,16.000,625,2026-03-17T20:50:34.202854
3402,16.000,-0.223827,15.930,16.000,625,2026-03-17T20:50:34.285760
3403,16.000,-0.223634,15.930,16.000,625,2026-03-17T20:50:34.369556
3404,16.000,-0.223575,15.930,16.000,625,2026-03-17T20:50:34.457411
3405,16.000,-0.223647,15.930,16.000,625,2026-03-17T20:50:34.545850
3406,16.000,-0.224361,15.930,16.000,625,2026-03-17T20:50:34.627150
3407,16.000,-0.224348,15.930,16.000,625,2026-03-17T20:50:34.708769
3408,16.000,-0.224585,15.930,16.000,625,2026-03-17T20:50:34.796270
3409,16.000,-0.224452,15.930,16.000,625,2026-03-17T20:50:34.880583
3410,16.000,-0.224676,15.930,16.000,625,2026-03-17T20:50:34.964912
3411,16.000,-0.225013,15.930,16.000,625,2026-03-17T20:50:35.047139
3412,16.000,-0.225883,15.930,16.000,625,2026-03-17T20:50:35.132517
3413,16.000,-0.224838,15.930,16.000,625,2026-03-17T20:50:35.215534
3414,16.000,-0.224333,15.930,16.000,625,2026-03-17T20:50:35.295078
3415,16.000,-0.224809,15.930,16.000,625,2026-03-17T20:50:35.375553
3416,16.000,-0.225078,15.960,16.000,625,2026-03-17T20:50:35.457488
3417,16.000,-0.225418,15.960,16.000,625,2026-03-17T20:50:35.542243
3418,16.000,-0.225056,15.960,16.000,625,2026-03-17T20:50:35.632455
3419,16.000,-0.225204,15.960,16.000,625,2026-03-17T20:50:35.712017
3420,16.000,-0.225188,15.960,16.000,625,2026-03-17T20:50:35.791918
3421,16.000,-0.225080,15.960,16.000,625,2026-03-17T20:50:35.879625
3422,16.000,-0.225268,15.960,16.000,625,2026-03-17T20:50:35.965298
3423,16.000,-0.225437,15.960,16.000,625,2026-03-17T20:50:36.044534
3424,16.000,-0.225345,15.960,16.000,625,2026-03-17T20:50:36.125279
3425,16.000,-0.225669,15.960,16.000,625,2026-03-17T20:50:36.205265
3426,16.000,-0.225435,15.960,16.000,625,2026-03-17T20:50:36.285284
3427,16.000,-0.225319,15.960,16.000,625,2026-03-17T20:50:36.365361
3428,16.000,-0.225331,15.960,16.000,625,2026-03-17T20:50:36.455509
3429,16.000,-0.225332,15.960,16.000,625,2026-03-17T20:50:36.538850
3430,16.000,-0.225398,15.960,16.000,625,2026-03-17T20:50:36.618856
3431,16.000,-0.225526,15.960,16.000,625,2026-03-17T20:50:36.712417
3432,16.000,-0.225481,15.960,16.000,625,2026-03-17T20:50:36.796475
3433,16.000,-0.225682,15.960,16.000,625,2026-03-17T20:50:36.876581
3434,16.000,-0.225755,15.960,16.000,625,2026-03-17T20:50:36.961424
3435,16.000,-0.225880,15.960,16.000,625,2026-03-17T20:50:37.045586
3436,16.000,-0.225884,15.960,16.000,625,2026-03-17T20:50:37.130965
3437,16.000,-0.225707,15.960,16.000,625,2026-03-17T20:50:37.210211
3438,16.000,-0.225265,15.960,16.000,625,2026-03-17T20:50:37.290236
3439,16.000,-0.225547,15.960,16.000,625,2026-03-17T20:50:37.365772
3440,16.000,-0.225156,15.960,16.000,625,2026-03-17T20:50:37.445843
3441,16.000,-0.224892,15.960,16.000,625,2026-03-17T20:50:37.532635
3442,16.000,-0.225214,15.960,16.000,625,2026-03-17T20:50:37.605759
3443,16.000,-0.225583,15.960,16.000,625,2026-03-17T20:50:37.699419
3444,16.000,-0.225557,15.960,16.000,625,2026-03-17T20:50:37.784593
3445,16.000,-0.225497,15.960,16.000,625,2026-03-17T20:50:37.864841
3446,16.000,-0.225128,15.960,16.000,625,2026-03-17T20:50:37.939086
3447,16.000,-0.225242,15.960,16.000,625,2026-03-17T20:50:38.019249
3448,16.000,-0.225350,15.960,16.000,625,2026-03-17T20:50:38.109417
3449,16.000,-0.225407,15.960,16.000,625,2026-03-17T20:50:38.192795
3450,16.000,-0.225235,15.960,16.000,625,2026-03-17T20:50:38.272690
3451,16.000,-0.225275,15.960,16.000,625,2026-03-17T20:50:38.375304
3452,16.000,-0.225473,15.960,16.000,625,2026-03-17T20:50:38.456093
3453,16.000,-0.225388,15.960,16.000,625,2026-03-17T20:50:38.540450
3454,16.000,-0.225805,15.960,16.000,625,2026-03-17T20:50:38.627156
3455,16.000,-0.225640,15.960,16.000,625,2026-03-17T20:50:38.713560
3456,16.000,-0.225431,15.960,16.000,625,2026-03-17T20:50:38.793351
3457,16.000,-0.225646,15.960,16.000,625,2026-03-17T20:50:38.873717
3458,16.000,-0.225489,15.960,16.000,625,2026-03-17T20:50:38.966360
3459,16.000,-0.225237,15.960,16.000,625,2026-03-17T20:50:39.046323
3460,16.000,-0.225137,15.960,16.000,625,2026-03-17T20:50:39.134784
3461,16.000,-0.225170,15.960,16.000,625,2026-03-17T20:50:39.219012
3462,16.000,-0.225328,15.960,16.000,625,2026-03-17T20:50:39.303228
3463,16.000,-0.225474,15.960,16.000,625,2026-03-17T20:50:39.382379
3464,16.000,-0.225646,15.960,16.000,625,2026-03-17T20:50:39.462425
3465,16.000,-0.225711,15.960,16.000,625,2026-03-17T20:50:39.538044
3466,16.000,-0.225578,15.960,16.000,625,2026-03-17T20:50:39.625200
3467,16.000,-0.225954,15.960,16.000,625,2026-03-17T20:50:39.713370
3468,16.000,-0.225960,15.960,16.000,625,2026-03-17T20:50:39.793328
3469,16.000,-0.225489,15.960,16.000,625,2026-03-17T20:50:39.873368
3470,16.000,-0.225475,15.960,16.000,625,2026-03-17T20:50:39.957174
3471,16.000,-0.225406,15.960,16.000,625,2026-03-17T20:50:40.037942
3472,16.000,-0.225147,15.960,16.000,625,2026-03-17T20:50:40.113317
3473,16.000,-0.225527,15.960,16.000,625,2026-03-17T20:50:40.199994
3474,16.000,-0.225275,15.960,16.000,625,2026-03-17T20:50:40.285046
3475,16.000,-0.225562,15.960,16.000,625,2026-03-17T20:50:40.370722
3476,16.000,-0.225709,15.960,16.000,625,2026-03-17T20:50:40.446776
3477,16.000,-0.225933,15.960,16.000,625,2026-03-17T20:50:40.535489
3478,16.000,-0.225933,15.960,16.000,625,2026-03-17T20:50:40.606861
3479,16.000,-0.225732,16.000,16.000,625,2026-03-17T20:50:40.706226
3480,16.000,-0.225795,16.000,16.000,625,2026-03-17T20:50:40.793796
3481,16.000,-0.225663,16.000,16.000,625,2026-03-17T20:50:40.879256
3482,16.000,-0.226045,16.000,16.000,625,2026-03-17T20:50:40.964160
3483,16.000,-0.226093,16.000,16.000,625,2026-03-17T20:50:41.044984
3484,16.000,-0.226118,16.000,16.000,625,2026-03-17T20:50:41.130551
3485,16.000,-0.225468,16.000,16.000,625,2026-03-17T20:50:41.208133
3486,16.000,-0.225624,16.000,16.000,625,2026-03-17T20:50:41.298470
3487,16.000,-0.225437,16.000,16.000,625,2026-03-17T20:50:41.380553
3488,16.000,-0.225251,16.000,16.000,625,2026-03-17T20:50:41.460514
3489,16.000,-0.224952,16.000,16.000,625,2026-03-17T20:50:41.546233
3490,16.000,-0.225197,16.000,16.000,625,2026-03-17T20:50:41.634064
3491,16.000,-0.224813,16.000,16.000,625,2026-03-17T20:50:41.722588
3492,16.000,-0.225284,16.000,16.000,625,2026-03-17T20:50:41.797352
3493,16.000,-0.225395,16.000,16.000,625,2026-03-17T20:50:41.882524
3494,16.000,-0.224769,16.000,16.000,625,2026-03-17T20:50:41.957242
3495,16.000,-0.224995,16.000,16.000,625,2026-03-17T20:50:42.034036
3496,16.000,-0.225201,16.000,16.000,625,2026-03-17T20:50:42.118363
3497,16.000,-0.225533,16.000,16.000,625,2026-03-17T20:50:42.194244
3498,16.000,-0.225819,16.000,16.000,625,2026-03-17T20:50:42.274189
3499,16.000,-0.225618,16.000,16.000,625,2026-03-17T20:50:42.354201
3500,16.000,-0.225722,16.000,16.000,625,2026-03-17T20:50:42.438188
3501,16.000,-0.225729,16.000,16.000,625,2026-03-17T20:50:42.530861
3502,16.000,-0.225857,16.000,16.000,625,2026-03-17T20:50:42.610911
3503,16.000,-0.225677,16.000,16.000,625,2026-03-17T20:50:42.687633
3504,16.000,-0.225660,16.000,16.000,625,2026-03-17T20:50:42.772320
3505,16.000,-0.225766,16.000,16.000,625,2026-03-17T20:50:42.857697
3506,16.000,-0.226005,16.000,16.000,625,2026-03-17T20:50:42.941664
3507,16.000,-0.225893,16.000,16.000,625,2026-03-17T20:50:43.021456
3508,16.000,-0.225871,16.000,16.000,625,2026-03-17T20:50:43.099504
3509,16.000,-0.225884,16.000,16.000,625,2026-03-17T20:50:43.190770
3510,16.000,-0.225869,16.000,16.000,625,2026-03-17T20:50:43.276564
3511,16.000,-0.225999,16.000,16.000,625,2026-03-17T20:50:43.361189
3512,16.000,-0.225922,16.000,16.000,625,2026-03-17T20:50:43.434677
3513,16.000,-0.224868,16.000,16.000,625,2026-03-17T20:50:43.524557
3514,16.000,-0.224748,16.000,16.000,625,2026-03-17T20:50:43.618404
3515,16.000,-0.225540,16.000,16.000,625,2026-03-17T20:50:43.698604
3516,16.000,-0.225699,16.000,16.000,625,2026-03-17T20:50:43.768091
3517,16.000,-0.225310,16.000,16.000,625,2026-03-17T20:50:43.848125
3518,16.000,-0.225335,16.000,16.000,625,2026-03-17T20:50:43.928136
3519,16.000,-0.225425,16.000,16.000,625,2026-03-17T20:50:44.015876
3520,16.000,-0.225090,16.000,16.000,625,2026-03-17T20:50:44.088173
3521,16.000,-0.225061,16.000,16.000,625,2026-03-17T20:50:44.184787
3522,16.000,-0.225493,16.000,16.000,625,2026-03-17T20:50:44.261644
3523,16.000,-0.225598,16.000,16.000,625,2026-03-17T20:50:44.341553
3524,16.000,-0.225346,16.000,16.000,625,2026-03-17T20:50:44.421572
3525,16.000,-0.225261,16.000,16.000,625,2026-03-17T20:50:44.511932
3526,16.000,-0.225442,16.000,16.000,625,2026-03-17T20:50:44.594985
3527,16.000,-0.225808,16.000,16.000,625,2026-03-17T20:50:44.675079
3528,16.000,-0.225596,16.000,16.000,625,2026-03-17T20:50:44.755062
3529,16.000,-0.225823,16.000,16.000,625,2026-03-17T20:50:44.835061
3530,16.000,-0.225601,16.000,16.000,625,2026-03-17T20:50:44.915131
3531,16.000,-0.225533,16.000,16.000,625,2026-03-17T20:50:45.007751
3532,16.000,-0.225500,16.000,16.000,625,2026-03-17T20:50:45.088516
3533,16.000,-0.225566,16.000,16.000,625,2026-03-17T20:50:45.155119
3534,16.000,-0.225806,16.000,16.000,625,2026-03-17T20:50:45.248743
3535,16.000,-0.225902,16.000,16.000,625,2026-03-17T20:50:45.328588
3536,16.000,-0.225786,16.000,16.000,625,2026-03-17T20:50:45.417179
3537,16.000,-0.225828,16.000,16.000,625,2026-03-17T20:50:45.498074
3538,16.000,-0.226033,16.000,16.000,625,2026-03-17T20:50:45.568660
3539,16.000,-0.225832,16.000,16.000,625,2026-03-17T20:50:45.663695
3540,16.000,-0.225887,16.000,16.000,625,2026-03-17T20:50:45.752290
3541,16.000,-0.225886,16.000,16.000,625,2026-03-17T20:50:45.837049
3542,16.000,-0.225941,16.000,16.000,625,2026-03-17T20:50:45.915383
3543,16.000,-0.226007,16.000,16.000,625,2026-03-17T20:50:45.995458
3544,16.000,-0.226310,16.000,16.000,625,2026-03-17T20:50:46.075511
3545,16.000,-0.225347,16.000,16.000,625,2026-03-17T20:50:46.155520
3546,16.000,-0.225355,16.000,16.000,625,2026-03-17T20:50:46.249022
3547,16.000,-0.225625,16.000,16.000,625,2026-03-17T20:50:46.333431
3548,16.000,-0.225223,16.000,16.000,625,2026-03-17T20:50:46.412729
3549,16.000,-0.225025,16.000,16.000,625,2026-03-17T20:50:46.495260
3550,16.000,-0.225412,16.000,16.000,625,2026-03-17T20:50:46.569064
3551,16.000,-0.225414,16.000,16.000,625,2026-03-17T20:50:46.657838
3552,16.000,-0.224855,16.000,16.000,625,2026-03-17T20:50:46.738351
3553,16.000,-0.224881,16.000,16.000,625,2026-03-17T20:50:46.826299
3554,16.000,-0.225006,16.000,16.000,625,2026-03-17T20:50:46.913093
3555,16.000,-0.225228,16.000,16.000,625,2026-03-17T20:50:46.982546
3556,16.000,-0.225759,16.000,16.000,625,2026-03-17T20:50:47.062439
3557,16.000,-0.225854,16.000,16.000,625,2026-03-17T20:50:47.153584
3558,16.000,-0.225911,16.000,16.000,625,2026-03-17T20:50:47.236006
3559,16.000,-0.225284,16.000,16.000,625,2026-03-17T20:50:47.316021
3560,16.000,-0.226194,16.000,16.000,625,2026-03-17T20:50:47.409552
3561,16.000,-0.225629,16.000,16.000,625,2026-03-17T20:50:47.499023
3562,16.000,-0.225607,16.000,16.000,625,2026-03-17T20:50:47.579737
3563,16.000,-0.225825,16.000,16.000,625,2026-03-17T20:50:47.662800
3564,16.000,-0.225588,16.000,16.000,625,2026-03-17T20:50:47.752092
3565,16.000,-0.225704,16.000,16.000,625,2026-03-17T20:50:47.836290
3566,16.000,-0.226096,16.000,16.000,625,2026-03-17T20:50:47.918785
3567,16.000,-0.225999,16.000,16.000,625,2026-03-17T20:50:47.996341
3568,16.000,-0.225927,16.000,16.000,625,2026-03-17T20:50:48.076247
3569,16.000,-0.225841,16.000,16.000,625,2026-03-17T20:50:48.156296
3570,16.000,-0.225882,16.000,16.000,625,2026-03-17T20:50:48.252310
3571,16.000,-0.226005,16.000,16.000,625,2026-03-17T20:50:48.335365
3572,16.000,-0.226094,16.000,16.000,625,2026-03-17T20:50:48.409589
3573,16.000,-0.226219,16.000,16.000,625,2026-03-17T20:50:48.489848
3574,16.000,-0.225544,16.000,16.000,625,2026-03-17T20:50:48.577413
3575,16.000,-0.225828,16.000,16.000,625,2026-03-17T20:50:48.649742
3576,16.000,-0.225609,16.000,16.000,625,2026-03-17T20:50:48.742377
3577,16.000,-0.225298,16.000,16.000,625,2026-03-17T20:50:48.823178
3578,16.000,-0.225397,16.000,16.000,625,2026-03-17T20:50:48.903305
3579,16.000,-0.225317,16.000,16.000,625,2026-03-17T20:50:48.996712
3580,16.000,-0.225442,16.000,16.000,625,2026-03-17T20:50:49.076268
3581,16.000,-0.225870,16.000,16.000,625,2026-03-17T20:50:49.164794
3582,16.000,-0.225685,16.000,16.000,625,2026-03-17T20:50:49.250646
3583,16.000,-0.225629,16.000,16.000,625,2026-03-17T20:50:49.330042
3584,16.000,-0.225613,16.000,16.000,625,2026-03-17T20:50:49.413225
3585,16.000,-0.225721,16.000,16.000,625,2026-03-17T20:50:49.490060
3586,16.000,-0.225585,16.000,16.000,625,2026-03-17T20:50:49.573426
3587,16.000,-0.226038,16.000,16.000,625,2026-03-17T20:50:49.655854
3588,16.000,-0.225811,16.000,16.000,625,2026-03-17T20:50:49.740193
3589,16.000,-0.225802,16.000,16.000,625,2026-03-17T20:50:49.823669
3590,16.000,-0.225926,16.000,16.000,625,2026-03-17T20:50:49.903827
3591,16.000,-0.225524,16.000,16.000,625,2026-03-17T20:50:49.994256
3592,16.000,-0.225570,16.000,16.000,625,2026-03-17T20:50:50.072522
3593,16.000,-0.225869,16.000,16.000,625,2026-03-17T20:50:50.153674
3594,16.000,-0.225885,16.000,16.000,625,2026-03-17T20:50:50.241573
3595,16.000,-0.226198,16.000,16.000,625,2026-03-17T20:50:50.316903
3596,16.000,-0.225906,16.000,16.000,625,2026-03-17T20:50:50.403318
3597,16.000,-0.225960,16.000,16.000,625,2026-03-17T20:50:50.477135
3598,16.000,-0.225776,16.000,16.000,625,2026-03-17T20:50:50.557364
3599,16.000,-0.225838,16.000,16.000,625,2026-03-17T20:50:50.650659
3600,16.000,-0.225809,16.000,16.000,625,2026-03-17T20:50:50.730652
3601,16.000,-0.226018,16.000,16.000,625,2026-03-17T20:50:50.818342
3602,16.000,-0.226159,16.000,16.000,625,2026-03-17T20:50:50.890643
3603,16.000,-0.225899,16.000,16.000,625,2026-03-17T20:50:50.983947
3604,16.000,-0.225955,16.000,16.000,625,2026-03-17T20:50:51.064554
3605,16.000,-0.225890,16.000,16.000,625,2026-03-17T20:50:51.158186
3606,16.000,-0.226020,16.000,16.000,625,2026-03-17T20:50:51.250961
3607,16.000,-0.225966,16.000,16.000,625,2026-03-17T20:50:51.330754
3608,16.000,-0.225984,16.000,16.000,625,2026-03-17T20:50:51.410721
3609,16.000,-0.225759,16.000,16.000,625,2026-03-17T20:50:51.495408
3610,16.000,-0.225944,16.000,16.000,625,2026-03-17T20:50:51.570849
3611,16.000,-0.225962,16.000,16.000,625,2026-03-17T20:50:51.666452
3612,16.000,-0.225946,16.000,16.000,625,2026-03-17T20:50:51.749795
3613,16.000,-0.225950,16.000,16.000,625,2026-03-17T20:50:51.837656
3614,16.000,-0.225890,16.000,16.000,625,2026-03-17T20:50:51.922715
3615,16.000,-0.226073,16.000,16.000,625,2026-03-17T20:50:51.997980
3616,16.000,-0.226135,16.000,16.000,625,2026-03-17T20:50:52.077654
3617,16.000,-0.226149,16.000,16.000,625,2026-03-17T20:50:52.184574
3618,16.000,-0.226200,16.000,16.000,625,2026-03-17T20:50:52.271385
3619,16.000,-0.225901,16.000,16.000,625,2026-03-17T20:50:52.354546
3620,16.000,-0.225509,16.000,16.000,625,2026-03-17T20:50:52.437740
3621,16.000,-0.225505,16.000,16.000,625,2026-03-17T20:50:52.526442
3622,16.000,-0.225548,16.000,16.000,625,2026-03-17T20:50:52.607957
3623,16.000,-0.225566,16.000,16.000,625,2026-03-17T20:50:52.692807
3624,16.000,-0.225520,16.000,16.000,625,2026-03-17T20:50:52.774986
3625,16.000,-0.225918,16.000,16.000,625,2026-03-17T20:50:52.854070
3626,16.000,-0.225757,16.000,16.000,625,2026-03-17T20:50:52.933893
3627,16.000,-0.225656,16.000,16.000,625,2026-03-17T20:50:53.011393
3628,16.000,-0.225793,16.000,16.000,625,2026-03-17T20:50:53.091423
3629,16.000,-0.225987,16.000,16.000,625,2026-03-17T20:50:53.171474
3630,16.000,-0.226058,16.000,16.000,625,2026-03-17T20:50:53.251499
3631,16.000,-0.225804,16.000,16.000,625,2026-03-17T20:50:53.338047
3632,16.000,-0.226059,16.000,16.000,625,2026-03-17T20:50:53.411413
3633,16.000,-0.225996,16.000,16.000,625,2026-03-17T20:50:53.491468
3634,16.000,-0.226121,16.000,16.000,625,2026-03-17T20:50:53.574812
3635,16.000,-0.225838,16.000,16.000,625,2026-03-17T20:50:53.661607
3636,16.000,-0.226072,16.000,16.000,625,2026-03-17T20:50:53.744908
3637,16.000,-0.225795,16.000,16.000,625,2026-03-17T20:50:53.825110
3638,16.000,-0.225964,16.000,16.000,625,2026-03-17T20:50:53.908623
3639,16.000,-0.226084,16.000,16.000,625,2026-03-17T20:50:53.994933
3640,16.000,-0.225969,16.000,16.000,625,2026-03-17T20:50:54.076571
3641,16.000,-0.225922,16.000,16.000,625,2026-03-17T20:50:54.158338
3642,16.000,-0.225987,16.000,16.000,625,2026-03-17T20:50:54.238462
3643,16.000,-0.225996,16.000,16.000,625,2026-03-17T20:50:54.327270
3644,16.000,-0.226087,16.000,16.000,625,2026-03-17T20:50:54.408697
3645,16.000,-0.226070,16.000,16.000,625,2026-03-17T20:50:54.478468
3646,16.000,-0.226451,16.000,16.000,625,2026-03-17T20:50:54.558480
3647,16.000,-0.225916,16.000,16.000,625,2026-03-17T20:50:54.638525
3648,16.000,-0.225970,16.000,16.000,625,2026-03-17T20:50:54.718648
3649,16.000,-0.225599,16.000,16.000,625,2026-03-17T20:50:54.798678
3650,16.000,-0.225447,16.000,16.000,625,2026-03-17T20:50:54.878733
3651,16.000,-0.225460,16.000,16.000,625,2026-03-17T20:50:54.973330
3652,16.000,-0.225707,16.000,16.000,625,2026-03-17T20:50:55.052056
3653,16.000,-0.226077,16.000,16.000,625,2026-03-17T20:50:55.132024
3654,16.000,-0.226072,16.000,16.000,625,2026-03-17T20:50:55.212080
3655,16.000,-0.226109,16.000,16.000,625,2026-03-17T20:50:55.302061
3656,16.000,-0.226144,16.000,16.000,625,2026-03-17T20:50:55.390799
3657,16.000,-0.226171,16.000,16.000,625,2026-03-17T20:50:55.465755
3658,16.000,-0.226244,16.000,16.000,625,2026-03-17T20:50:55.558941
3659,16.000,-0.226429,16.000,16.000,625,2026-03-17T20:50:55.652318
3660,16.000,-0.225083,16.000,16.000,625,2026-03-17T20:50:55.745795
3661,16.000,-0.225018,16.000,16.000,625,2026-03-17T20:50:55.829387
3662,16.000,-0.225505,16.000,16.000,625,2026-03-17T20:50:55.905795
3663,16.000,-0.225806,16.000,16.000,625,2026-03-17T20:50:55.972955
3664,16.000,-0.225439,16.000,16.000,625,2026-03-17T20:50:56.065679
3665,16.000,-0.225527,16.000,16.000,625,2026-03-17T20:50:56.145789
3666,16.000,-0.225141,16.000,16.000,625,2026-03-17T20:50:56.235237
3667,16.000,-0.225269,16.000,16.000,625,2026-03-17T20:50:56.305836
3668,16.000,-0.225211,16.000,16.000,625,2026-03-17T20:50:56.398851
3669,16.000,-0.224835,16.000,16.000,625,2026-03-17T20:50:56.488128
3670,16.000,-0.225422,16.000,16.000,625,2026-03-17T20:50:56.567396
3671,16.000,-0.225679,16.000,16.000,625,2026-03-17T20:50:56.647914
3672,16.000,-0.225466,16.000,16.000,625,2026-03-17T20:50:56.719354
3673,16.000,-0.225552,16.000,16.000,625,2026-03-17T20:50:56.809481
3674,16.000,-0.226149,16.000,16.000,625,2026-03-17T20:50:56.893341
3675,16.000,-0.225782,16.000,16.000,625,2026-03-17T20:50:56.971717
3676,16.000,-0.225973,16.000,16.000,625,2026-03-17T20:50:57.058085
3677,16.000,-0.225971,16.000,16.000,625,2026-03-17T20:50:57.146225
3678,16.000,-0.225785,16.000,16.000,625,2026-03-17T20:50:57.226191
3679,16.000,-0.225872,16.000,16.000,625,2026-03-17T20:50:57.319614
3680,16.000,-0.225982,16.000,16.000,625,2026-03-17T20:50:57.399740
3681,16.000,-0.226025,16.000,16.000,625,2026-03-17T20:50:57.486895
3682,16.000,-0.226028,16.000,16.000,625,2026-03-17T20:50:57.571292
3683,16.000,-0.225957,16.000,16.000,625,2026-03-17T20:50:57.653118
3684,16.000,-0.225976,16.000,16.000,625,2026-03-17T20:50:57.733012
3685,16.000,-0.226171,16.000,16.000,625,2026-03-17T20:50:57.826401
3686,16.000,-0.226161,16.000,16.000,625,2026-03-17T20:50:57.926929
3687,16.000,-0.226173,16.000,16.000,625,2026-03-17T20:50:58.011666
3688,16.000,-0.226130,16.000,16.000,625,2026-03-17T20:50:58.093327
3689,16.000,-0.225965,16.000,16.000,625,2026-03-17T20:50:58.178080
3690,16.000,-0.226107,16.000,16.000,625,2026-03-17T20:50:58.253276
3691,16.000,-0.225969,16.000,16.000,625,2026-03-17T20:50:58.352883
3692,16.000,-0.225226,16.000,16.000,625,2026-03-17T20:50:58.436003
3693,16.000,-0.225204,16.000,16.000,625,2026-03-17T20:50:58.533103
3694,16.000,-0.225191,16.000,16.000,625,2026-03-17T20:50:58.620734
3695,16.000,-0.225410,16.000,16.000,625,2026-03-17T20:50:58.709339
3696,16.000,-0.225898,16.000,16.000,625,2026-03-17T20:50:58.787326
3697,16.000,-0.225331,16.000,16.000,625,2026-03-17T20:50:58.880696
3698,16.000,-0.225569,16.000,16.000,625,2026-03-17T20:50:58.973673
3699,16.000,-0.225943,16.000,16.000,625,2026-03-17T20:50:59.064148
3700,16.000,-0.225995,16.000,16.000,625,2026-03-17T20:50:59.146962
3701,16.000,-0.226059,16.000,16.000,625,2026-03-17T20:50:59.232811
